wkt_geom,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,GEOID_Data,medincome,residents,ratcomplaints,popdens
"Polygon ((-87.69903799970387581 41.97947000004052143, -87.69855199977490656 41.97947200013277325, -87.6984290003979936 41.97947300017887073, -87.69709399998805566 41.97948099964844459, -87.69660900010524074 41.97948499983294823, -87.696122000130174 41.97948699992514321, -87.69466100020497379 41.97949700038628862, -87.69417500027600454 41.9794999996253182, -87.69416799995320844 41.97931700017949197, -87.694159999584258 41.97904500022661978, -87.69414899997633484 41.97877100018155261, -87.69414299969963622 41.97858899988250414, -87.69383800002361795 41.97858999992860163, -87.69322899981847286 41.97859400011304842, -87.69292400014245459 41.97859400011304842, -87.69261999961327092 41.97859600020530024, -87.69260499982084411 41.97841299986009744, -87.69259300016676661 41.978247000298893, -87.69255900039752305 41.97786599981611744, -87.69254299965967903 41.97768400041633186, -87.69224300021426188 41.97768100027798255, -87.69218900042199039 41.97768100027798255, -87.69164699970923493 41.97768400041633186, -87.691343000079371 41.97768599960926394, -87.69104399978073161 41.97768799970145892, -87.69093200001174182 41.97768799970145892, -87.69059699985160705 41.97768999979371074, -87.69048600012877159 41.97769199988596256, -87.69023200010667551 41.97769299993206005, -87.68997399990013264 41.97769500002431187, -87.68947300017879343 41.97770300039320546, -87.68922100024894917 41.97770799972448685, -87.68921399992609622 41.97752500027860378, -87.68919299985702764 41.97697800023456693, -87.68918600043355127 41.97679599993551847, -87.68917900011075517 41.97661499968256749, -87.68916899964955292 41.9763459998680446, -87.69015800029143293 41.97633700035231641, -87.69161299993993453 41.9763340002139671, -87.69160899975548773 41.97603900009983136, -87.69160300037810885 41.97587199959315285, -87.69170699977820505 41.97587100044637509, -87.69234699961430124 41.9758670002619283, -87.69234999975265055 41.97604899966165704, -87.69235099979874803 41.97610400039934575, -87.69236300035214526 41.97635899956821959, -87.69238499956804844 41.97659599970569388, -87.69239600007529134 41.97670400018949977, -87.69240899977546633 41.97677800000474235, -87.69274199984340612 41.97677499986639305, -87.69301799998066826 41.97677299977419807, -87.69374400018540427 41.97676800044291667, -87.69407900034553904 41.97676600035066485, -87.69456600032060578 41.97676200016621806, -87.69602800029196032 41.97675199970507265, -87.69651600031312455 41.97674899956672334, -87.69700300028819129 41.97674500028159628, -87.69834300002941063 41.97673599986654835, -87.6984640002133915 41.97673499982045087, -87.69895200023461257 41.97673299972819905, -87.69895699956583712 41.97691500002730436, -87.69897400034977863 41.97746100002518688, -87.69897999972715752 41.97764400037038968, -87.69898600000385613 41.9778269998162159, -87.69900399993463225 41.97837599995250457, -87.69901100025742835 41.97855900029765053, -87.6990159995886529 41.97874099969743611, -87.69903200032649693 41.97928699969531863, -87.69903799970387581 41.97947000004052143))",2233,17,31,40202,2,1.7031E+11,Block Group 2,G5030,S,192829,0,41.9777907,-87.6948334,0.02674,2.00E-05,15000US170310402022,44573,117,88,606.755208
"Polygon ((-87.69940259889919787 41.9904430013833263, -87.69940941522929734 41.99069176790024471, -87.69941199986385527 41.9907919996510941, -87.69941278734874857 41.99081483565033324, -87.69941375871643174 41.99085028636255856, -87.69941979961151901 41.99107073357634334, -87.69942199303216057 41.99114231428602295, -87.69942388448730242 41.99120406898621383, -87.69943386927256768 41.99148425198517742, -87.69944150720627363 41.99170053678967207, -87.69944157708522425 41.99170231442930401, -87.69944599963315568 41.99183900026969241, -87.69945800018649606 41.99218800017609965, -87.69946899979447608 41.99254599959823508, -87.69947405269179797 41.99270105218917593, -87.69947721238050065 41.99280302175621671, -87.6994788828964289 41.99285335910641948, -87.69948363849366046 41.99299696187321729, -87.69948637742696462 41.9930792475085255, -87.69950000411320445 41.99349739434014595, -87.69950607952583255 41.9936901589377598, -87.69951520737585327 41.99395434956446849, -87.69951599793287755 41.99397793344922292, -87.69947617992843902 41.99397848959944213, -87.6992719997030008 41.99398100012308532, -87.69890800000416675 41.99398600035368645, -87.69854300025923521 41.99398999963881352, -87.69837894575879034 41.99399202509296458, -87.69829979936436359 41.99399290024305742, -87.6982643929269301 41.9939932916511367, -87.69805600028416848 41.99399499986941464, -87.69768999959376288 41.99400000009995892, -87.69753073741020444 41.99400174075154979, -87.69739857680255568 41.99400286734481824, -87.69708078830420561 41.99400675234280556, -87.69669123728985483 41.99401151424814316, -87.6964725618931169 41.99401452648846345, -87.69644407155628585 41.99401491852143664, -87.69633301146131998 41.9940161473940492, -87.69610700033774719 41.99401800003073504, -87.69586399992363113 41.99402100016908435, -87.69562000036268046 41.99402300026127932, -87.69541043020448967 41.99402586285327743, -87.69537524330402789 41.99402616171247615, -87.69525420346360534 41.9940276074372747, -87.695111821892894 41.99402930801612399, -87.69495494613119035 41.99403127704505323, -87.69488899992734332 41.99403199977700751, -87.69486496083327154 41.99403229657022507, -87.69464598682310452 41.99403458998643401, -87.69463399985914975 41.99367300030877459, -87.69459900004375186 41.9925899998286809, -87.69458800043582869 41.99222900026819616, -87.69457599988243146 41.99187700022343961, -87.6945450002515372 41.99087900006583141, -87.69454300015928538 41.99082200013526744, -87.69453399974423746 41.99047100013660838, -87.69477700015841037 41.99046900004435656, -87.69550599960217596 41.99046499985990977, -87.69575000006238952 41.99046399981381228, -87.6959929995772427 41.99046199972156046, -87.6967229999664255 41.99045700039033591, -87.6969670004266959 41.99045600034418158, -87.69720899989539475 41.9904540002519866, -87.69793800023848007 41.99045000006748296, -87.69818099975327641 41.99045000006748296, -87.69842500021354681 41.99044799997528798, -87.69915799984175919 41.99044399979078435, -87.69940259889919787 41.9904430013833263))",2849,17,31,20802,2,1.7031E+11,Block Group 2,G5030,S,159181,0,41.9922317,-87.6970203,0.01684,2.00E-05,15000US170310208022,44347,82,425,515.1368568
"Polygon ((-87.66836766666941116 41.97756074013571492, -87.66837892976435853 41.9773178838754859, -87.66838229977095409 41.97724249298318, -87.66838816505753584 41.97710504265936748, -87.66839268042026845 41.97699656331008811, -87.66840549457776888 41.97669450067962771, -87.66841379936784051 41.976509162689986, -87.66841999968318078 41.97637300021386864, -87.66842399986768442 41.976284999752977, -87.6684170392478137 41.97619152103456486, -87.6684170013900399 41.97619099989893243, -87.66865599977455759 41.97618699973031653, -87.66902899988838271 41.97618100035293764, -87.66937399961034316 41.97617500007623903, -87.66961399988616677 41.97617199993788972, -87.6701050000456803 41.97616399956899613, -87.6702270002758155 41.97616300042216153, -87.67158099976330732 41.97614300039919044, -87.67207400001507267 41.97613700012249183, -87.67253999992101399 41.97612999979969572, -87.67258600024365478 41.97612999979969572, -87.67367300000893238 41.97611399996117143, -87.67394099977730093 41.97610899973062715, -87.6739779996848938 41.97610899973062715, -87.67440799972933974 41.97610300035324826, -87.67441299995994086 41.976284999752977, -87.67442899979846516 41.97683199979701385, -87.67443500007516377 41.97701500014221665, -87.67444000030570805 41.97719700044126512, -87.67445500009813486 41.97774599967817721, -87.67445800023648417 41.97781700025439022, -87.67445199995978555 41.97789600030023394, -87.67443299998291195 41.9779229997466814, -87.67402299996143711 41.9779300000694775, -87.67397100026141743 41.9779300000694775, -87.67375500019306855 41.97793500030007863, -87.67273900010474108 41.97795300023085474, -87.67258500019755729 41.97795500032304972, -87.67212299957674304 41.97796199974652609, -87.67163100027039491 41.9779680000232247, -87.67154599994790942 41.97797000011547652, -87.67030300018325306 41.97798900009235012, -87.67015499965344816 41.9779910001845451, -87.66966400039325436 41.97799999970027329, -87.6694009999561672 41.97800399988472009, -87.66907700030327533 41.97800900011532121, -87.6686120004434315 41.97801500039201983, -87.66835000005244183 41.97801899967714689, -87.66835600032914044 41.97783600023126382, -87.66836599989096612 41.97760100018604135, -87.66836766666941116 41.97756074013571492))",2929,17,31,30900,4,1.7031E+11,Block Group 4,G5030,S,101632,0,41.9770624,-87.6714086,0.01573,1.00E-05,15000US170310309004,92723,55,62,541.168136
"Polygon ((-87.69308699956536657 41.98315199986495827, -87.69284400005051339 41.98315199986495827, -87.69211499970742807 41.98315600004940507, -87.69187300023872922 41.98315800014165688, -87.69162999982461315 41.98315800014165688, -87.69090100038084756 41.98316200032610368, -87.69065900001282898 41.98316300037220117, -87.69041599959865607 41.9831640004183555, -87.69005099985372453 41.98316599961123075, -87.68969000029323979 41.98316699965738508, -87.68944799992522121 41.98316799970348256, -87.68943200008669692 41.98280900023524964, -87.68942899994834761 41.98271500039697912, -87.68939700027129902 41.98218999956890229, -87.68937900034057975 41.98173600021630136, -87.6893649996949307 41.9813779998948462, -87.68935099994865823 41.98100699987321605, -87.68930899981046423 41.97989499985442308, -87.68929500006419175 41.97952499987889041, -87.68927900022566746 41.97916100018005636, -87.68926599962617274 41.9788480001351445, -87.68923499999522164 41.9780710002764863, -87.68922100024894917 41.97770799972448685, -87.68947300017879343 41.97770300039320546, -87.68997399990013264 41.97769500002431187, -87.69023200010667551 41.97769299993206005, -87.69048600012877159 41.97769199988596256, -87.69059699985160705 41.97768999979371074, -87.69093200001174182 41.97768799970145892, -87.69104399978073161 41.97768799970145892, -87.691343000079371 41.97768599960926394, -87.69164699970923493 41.97768400041633186, -87.69218900042199039 41.97768100027798255, -87.69224300021426188 41.97768100027798255, -87.69254299965967903 41.97768400041633186, -87.69255900039752305 41.97786599981611744, -87.69259300016676661 41.978247000298893, -87.69260499982084411 41.97841299986009744, -87.69261999961327092 41.97859600020530024, -87.69263500030496061 41.97877799960502898, -87.6926789996360867 41.97928799974147296, -87.69268099972833852 41.97932699974131765, -87.69269400032783324 41.97951000008646361, -87.69270800007410571 41.97969200038556892, -87.69275000021229971 41.98023800038345144, -87.69276500000472652 41.98041999978323702, -87.6927779997049015 41.98060300012838297, -87.69281899979694117 41.98115300031076913, -87.69282500007363979 41.98123000026436102, -87.69282500007363979 41.98127999987212888, -87.69281100032736731 41.9813359997566522, -87.69279999982012441 41.98138400017154481, -87.69279899977397008 41.98146000007898238, -87.69279899977397008 41.98148799957158417, -87.69282500007363979 41.981603000378243, -87.6928359996816198 41.98163299996303977, -87.69287399963531016 41.98170299959383556, -87.69290600021167847 41.98174799987032202, -87.69294700030377498 41.98179500023911714, -87.69297099961192998 41.98182199968556461, -87.69300899956562034 41.98185800044643656, -87.69304000009589117 41.98187899961618541, -87.69304899961161937 41.98213299963828149, -87.69307199977293976 41.98269400032791054, -87.69307800004963838 41.9828969997967647, -87.69308699956536657 41.98315199986495827))",3009,17,31,40202,4,1.7031E+11,Block Group 4,G5030,S,174525,0,41.9804715,-87.6910666,0.01799,2.00E-05,15000US170310402024,38839,116,368,664.6612233
"Polygon ((-87.69883900041946845 41.9730859997191601, -87.69835000035220673 41.97308999990360689, -87.69824500000669332 41.97309099994976123, -87.69688600028865721 41.97310199955768439, -87.69639800026743615 41.97310699978828552, -87.69590900020017443 41.97310999992663483, -87.69444300004437309 41.97312000038778024, -87.69395500002320887 41.9731239996729073, -87.69395399997705454 41.97308799981141192, -87.69395099983876207 41.97298200031912074, -87.69394999979260774 41.97294699960440312, -87.69343600037109354 41.97295499997329671, -87.69205300044558271 41.97297900018077144, -87.69189500035395213 41.97298100027302326, -87.69138200007921569 41.97298899974259712, -87.69123699968776009 41.97276800034296684, -87.69085800019649923 41.97218999976871601, -87.69080499955106234 41.97210799958457983, -87.69066200015112145 41.97188800023110389, -87.69052900031306308 41.97168900004737679, -87.69013300003786071 41.97109499963460166, -87.69000100024589983 41.97089700039629179, -87.68994100017698656 41.97080599979710769, -87.69035899966803527 41.97080199961266089, -87.69063099962090746 41.97079900037363132, -87.69072699955137296 41.9707970002813795, -87.69141099961791497 41.97078999995858339, -87.69308600041853197 41.9707699999356123, -87.69326399963381391 41.97076799984336049, -87.69387299983901585 41.97076100041988411, -87.69411700029928625 41.97075900032763229, -87.69448500018256709 41.97075600018928299, -87.69484899988140114 41.97075300005099052, -87.69509400038776903 41.97075200000483619, -87.6953379999487197 41.97074999991264121, -87.69570499978584621 41.9707479998203894, -87.6960729996691839 41.9707439996359426, -87.69631800017555179 41.97074200044301051, -87.69657600038209466 41.9707390003046612, -87.69693499985032759 41.9707360001663119, -87.6969949999192977 41.97073500012021441, -87.69705499998821097 41.97073500012021441, -87.69735100014850104 41.9707319999818651, -87.69761000040114141 41.97073099993576761, -87.69782699961632488 41.97072899984351579, -87.69784300035416891 41.97072299956681718, -87.69815899963811034 41.97072699975126397, -87.69853099970583798 41.97072399961297151, -87.69876199956661367 41.97072299956681718, -87.69877099998160475 41.97101300034972837, -87.69878399968177973 41.97142200032510573, -87.69879900037352627 41.97188500009275458, -87.69880899993535195 41.97217600002244353, -87.69881400016595308 41.97235700027539451, -87.69883200009667235 41.97290400031943136, -87.69883900041946845 41.9730859997191601))",3010,17,31,40201,4,1.7031E+11,Block Group 4,G5030,S,171962,0,41.9718762,-87.6947943,0.02143,2.00E-05,15000US170310402014,69485,115,283,668.7523988
"Polygon ((-87.69895200023461257 41.97673299972819905, -87.6984640002133915 41.97673499982045087, -87.69834300002941063 41.97673599986654835, -87.69700300028819129 41.97674500028159628, -87.69651600031312455 41.97674899956672334, -87.69602800029196032 41.97675199970507265, -87.69456600032060578 41.97676200016621806, -87.69407900034553904 41.97676600035066485, -87.69374400018540427 41.97676800044291667, -87.69301799998066826 41.97677299977419807, -87.69274199984340612 41.97677499986639305, -87.69240899977546633 41.97677800000474235, -87.69239600007529134 41.97670400018949977, -87.69238499956804844 41.97659599970569388, -87.69236300035214526 41.97635899956821959, -87.69235099979874803 41.97610400039934575, -87.69234999975265055 41.97604899966165704, -87.69234699961430124 41.9758670002619283, -87.69234699961430124 41.97571999977822088, -87.69234300032917417 41.97566399989375441, -87.69232999972967946 41.97548399968690092, -87.69231499993725265 41.97534899975659073, -87.69227900007575727 41.97506099996525109, -87.69225399982218505 41.9748609997354265, -87.69223699993756327 41.9747429996897381, -87.69222500028348577 41.9746930000819134, -87.69216600026066999 41.97443299978317555, -87.69209599973055447 41.97419899978405056, -87.6920809999381845 41.97414600003793339, -87.69203000028426231 41.97404399983076928, -87.6919280000770982 41.97383400003911902, -87.69191999970820461 41.97382100033894403, -87.69151599996337154 41.97319700034137213, -87.69138200007921569 41.97298899974259712, -87.69189500035395213 41.97298100027302326, -87.69205300044558271 41.97297900018077144, -87.69343600037109354 41.97295499997329671, -87.69394999979260774 41.97294699960440312, -87.69395099983876207 41.97298200031912074, -87.69395399997705454 41.97308799981141192, -87.69395500002320887 41.9731239996729073, -87.69444300004437309 41.97312000038778024, -87.69590900020017443 41.97310999992663483, -87.69639800026743615 41.97310699978828552, -87.69688600028865721 41.97310199955768439, -87.69824500000669332 41.97309099994976123, -87.69835000035220673 41.97308999990360689, -87.69883900041946845 41.9730859997191601, -87.69884399975074984 41.9732690000643629, -87.69885200011970028 41.97353899992498327, -87.69886099963537163 41.97381900024669221, -87.69886799995816773 41.97400299973867277, -87.69887300018876886 41.9741490001762827, -87.69887500028102068 41.97417499957663267, -87.69888399979669202 41.97458699969035933, -87.69888799998119566 41.97473400017400991, -87.69889300021173995 41.97495000024235878, -87.69889600035008925 41.97507100042639649, -87.69891500032696285 41.97560099968643499, -87.69892299979659356 41.97581799980088135, -87.69892800002713784 41.97600100014608415, -87.69894599995791395 41.97655000028231598, -87.69895200023461257 41.97673299972819905))",3011,17,31,40201,2,1.7031E+11,Block Group 2,G5030,S,229838,0,41.9748726,-87.6954747,0.02184,2.00E-05,15000US170310402012,50817,87,127,378.5274846
"Polygon ((-87.70691999985808707 41.9830800001419675, -87.70680499995074797 41.98308100018806499, -87.7067490000662815 41.98308100018806499, -87.70650100032088403 41.9830840003264143, -87.7060520002995645 41.98308600041860927, -87.70582000039269133 41.98308799961154136, -87.70567199986288642 41.98272199982051234, -87.70522900011820866 41.98162400044731157, -87.70508199963455809 41.98125899980306031, -87.7049849996579951 41.98089400005812877, -87.70469699986659862 41.9798010000162094, -87.70460099993613312 41.97943700031737535, -87.70447000019032657 41.97943700031737535, -87.70407700005347351 41.97943999955640493, -87.70394700035376445 41.97944099960250242, -87.70389199961607574 41.97925800015661935, -87.70372800014706627 41.97871000006648501, -87.70367400035479477 41.97852799976743654, -87.70322799957250481 41.97853099990578585, -87.70228800029093463 41.97853800022858195, -87.70189099996963478 41.97854000032083377, -87.70144600013276204 41.9785429995598065, -87.7009590001576953 41.97854599969815581, -87.69962199965550553 41.97855600015935806, -87.69949800023249509 41.97855600015935806, -87.69901100025742835 41.97855900029765053, -87.69900399993463225 41.97837599995250457, -87.69898600000385613 41.9778269998162159, -87.69897999972715752 41.97764400037038968, -87.69897400034977863 41.97746100002518688, -87.69895699956583712 41.97691500002730436, -87.69895200023461257 41.97673299972819905, -87.69894599995791395 41.97655000028231598, -87.69892800002713784 41.97600100014608415, -87.69892299979659356 41.97581799980088135, -87.69940899972550596 41.97581399961643456, -87.69952899986338934 41.97581399961643456, -87.70086999965070618 41.97580199996235706, -87.70135699962577291 41.97579899982400775, -87.70164100013198549 41.97579599968571529, -87.70249299985204061 41.97578900026218207, -87.70277800040435068 41.97578800021608458, -87.70294700010396127 41.9757870001699871, -87.70345600019419408 41.9757829999855403, -87.70362599993990216 41.9757829999855403, -87.70374900021613485 41.97578199993938597, -87.70385000037720147 41.97577999984719099, -87.70424499970692978 41.97577699970884169, -87.70451899975199694 41.97577499961658987, -87.70461100039733537 41.97577499961658987, -87.70469799991275295 41.97577499961658987, -87.70474800041984054 41.97577499961658987, -87.7048129998200352 41.97599299977719056, -87.70485900014273284 41.97614699968431751, -87.70513200014164568 41.97707700030338174, -87.70518900007226648 41.97726600002590658, -87.70530099984125627 41.97763900013978855, -87.70541199956409173 41.97800800006922373, -87.70566000020880892 41.97883000020442523, -87.7057610003698187 41.97910999962681444, -87.70589300016177958 41.97947300017887073, -87.70602700004599228 41.97984200010824907, -87.7063549998832741 41.98095700026539134, -87.70646599960616641 41.98133000037927332, -87.706568999859428 41.98168000033177805, -87.70687799971989307 41.98273000018940593, -87.70698200001925215 41.9830800001419675, -87.70691999985808707 41.9830800001419675))",3100,17,31,40300,2,1.7031E+11,Block Group 2,G5030,S,216056,0,41.9781402,-87.7030164,0.0275,2.00E-05,15000US170310403002,77868,71,27,328.6185063
"Polygon ((-87.70107560119664925 41.96851429021476321, -87.70107611828399286 41.96851476365796429, -87.70107951855032979 41.96851787681172397, -87.70117228628321016 41.96862754524514116, -87.70124324315536057 41.9687180830904083, -87.70132008258694611 41.96880497543529032, -87.70139901064597154 41.96888526631527583, -87.70143941578712088 41.96894182764341963, -87.70144953376542674 41.9689859273797552, -87.70144795106935476 41.96902326787530768, -87.70145263668472069 41.96906259028108366, -87.70146935385673714 41.96909753398796994, -87.70149957936273211 41.96913858873677583, -87.70154489636659889 41.96919671301806432, -87.70169902122233907 41.96936281809553293, -87.70178789404201325 41.96945652698395435, -87.70188281308486467 41.96954480946995858, -87.70194299177255459 41.96958764763614624, -87.70197725905349273 41.96959916942061852, -87.70202110002354345 41.96962443782935992, -87.70207567776037649 41.96968324485264645, -87.70214957100004938 41.96976707462159339, -87.70223987777410457 41.96985716901991736, -87.70229202067717722 41.96991689529344427, -87.70235115169552387 41.969987471988496, -87.70244328334410966 41.97009014573117014, -87.70251506688211407 41.97017550052613188, -87.70256444217959313 41.97023246726666201, -87.70263491944398027 41.97032369304816513, -87.70264788133725631 41.9703404707397425, -87.70270400213038897 41.97041811088964636, -87.70278175507657181 41.97053217554540083, -87.70280048743232726 41.97057942319489854, -87.70286871165032494 41.97068240373781123, -87.70294249618720528 41.97079619979705001, -87.70300842875614933 41.97088961789375361, -87.70306262893595317 41.97097945846196154, -87.70309078273365344 41.97105181300448606, -87.70314405852302286 41.97113852071891671, -87.7032188020025103 41.97124093271166601, -87.70337369280314022 41.97155418294732954, -87.70344284240432842 41.97169446248327773, -87.70353186083463015 41.97186350030039392, -87.70356940706075477 41.97195297465216868, -87.70359196176839589 41.97203386046139428, -87.70360441475210678 41.9720950141954745, -87.70361320750406264 41.97212846367837358, -87.70362890688528523 41.97218817758584208, -87.70364933339402569 41.97226858443728048, -87.70366301285950783 41.97234327501185902, -87.70368741946839464 41.9724303174904918, -87.70370808980470656 41.97249725226460271, -87.70373665722922851 41.97259120595587234, -87.7037608561987696 41.97268060793534517, -87.70378160838011183 41.97279523708913729, -87.70379208423577211 41.97286288391850917, -87.70380326233927804 41.97291900950551025, -87.70381255485295924 41.97297622225035241, -87.70382496370875458 41.97305304590776132, -87.70383308506958997 41.97306856706865119, -87.70384608173714014 41.97309684919245854, -87.70384676625113229 41.97311702298073044, -87.70385786146779594 41.9731591525161889, -87.70388590472724388 41.97320554619283683, -87.70391140240226946 41.97324531210073673, -87.70393093865251899 41.97328177983189335, -87.70395527624386034 41.97334220368331614, -87.70397493067470407 41.9733890996459138, -87.70399821493876402 41.97345198731066773, -87.70402601869696468 41.97351893411149604, -87.70403771294651563 41.97355158376271334, -87.7040860048301596 41.97368641229218156, -87.70409801394301041 41.97372912301931791, -87.70411490227635909 41.97378053153992994, -87.70414213212386301 41.97383496151449833, -87.70415541428781125 41.97387153177703567, -87.70416779629928783 41.97390639638634724, -87.70418392825889953 41.97394493147192662, -87.70419855945428367 41.97398664098744803, -87.70420679242604933 41.9740132772715242, -87.7042107014454615 41.97404197591760067, -87.70421495008500301 41.97406987963493208, -87.70422251396740876 41.97409352136370586, -87.70423459060681637 41.97411823040032886, -87.70425201738170529 41.9741634962144019, -87.70426101996740442 41.97419419808729657, -87.70427663905280724 41.97422883283110195, -87.70428660377368146 41.97425139021156326, -87.70429501019896179 41.97427536517098901, -87.70430128941312375 41.97430621777806437, -87.70430449698204711 41.97433521418574287, -87.70430805900339521 41.97435822986092546, -87.70431384749237225 41.97437543982070451, -87.7043235643236585 41.97439695326030318, -87.70433822434797833 41.97443943089208318, -87.70437686204826377 41.97460144128205428, -87.70439128747621282 41.97469021244373977, -87.70440992293561067 41.97472854152842103, -87.70441940694325922 41.9747588894939625, -87.70442335900966668 41.97477954754328522, -87.70443418218911802 41.97480831106527432, -87.7044563357161735 41.97485549612514433, -87.70446350310884043 41.97489321317832633, -87.70446347339560589 41.97492235660502047, -87.7044635707363085 41.97494606635302006, -87.70446835627508619 41.97496810106436982, -87.70447688562121868 41.97499443733877911, -87.70448689988209878 41.97503074296563597, -87.70449155092123306 41.97507761246244229, -87.70449125012859781 41.97511934997961447, -87.70448784951533128 41.97515473131350916, -87.70448865878846334 41.97518088754768684, -87.70449508602158062 41.97520603287659213, -87.7045138818239991 41.97524120717313423, -87.70452455712349149 41.97527005180422321, -87.70453868509628137 41.97530311447092544, -87.70456454846107874 41.97534323965378888, -87.70458502729844952 41.9753736478211863, -87.70459155771159487 41.97539014876856811, -87.70459987991092987 41.97542271326049246, -87.70461439891791144 41.97547957010143449, -87.70461628648192232 41.97551950814285249, -87.7046212178687199 41.97556769634441309, -87.70462856534068408 41.97559092450578078, -87.70464004184761109 41.97560934682496736, -87.70465250966321946 41.97562426059525365, -87.70466612288053909 41.9756385224974764, -87.7046760985583802 41.97565251778909357, -87.70469595289976894 41.97567172604864538, -87.70471410784823263 41.97569921340985388, -87.70472284939974372 41.97574141188593444, -87.70472517207095109 41.97577183404922607, -87.70474712227444058 41.97577208391228254, -87.70474800041984054 41.97577499961658987, -87.70469799991275295 41.97577499961658987, -87.70461100039733537 41.97577499961658987, -87.70451899975199694 41.97577499961658987, -87.70424499970692978 41.97577699970884169, -87.70385000037720147 41.97577999984719099, -87.70374900021613485 41.97578199993938597, -87.70362599993990216 41.9757829999855403, -87.70345600019419408 41.9757829999855403, -87.70294700010396127 41.9757870001699871, -87.70277800040435068 41.97578800021608458, -87.70249299985204061 41.97578900026218207, -87.70164100013198549 41.97579599968571529, -87.70135699962577291 41.97579899982400775, -87.70086999965070618 41.97580199996235706, -87.69952899986338934 41.97581399961643456, -87.69940899972550596 41.97581399961643456, -87.69892299979659356 41.97581799980088135, -87.69891500032696285 41.97560099968643499, -87.69889600035008925 41.97507100042639649, -87.69889300021173995 41.97495000024235878, -87.69888799998119566 41.97473400017400991, -87.69888399979669202 41.97458699969035933, -87.69887500028102068 41.97417499957663267, -87.69887300018876886 41.9741490001762827, -87.69886799995816773 41.97400299973867277, -87.69886099963537163 41.97381900024669221, -87.69885200011970028 41.97353899992498327, -87.69884399975074984 41.9732690000643629, -87.69883900041946845 41.9730859997191601, -87.69883200009667235 41.97290400031943136, -87.69881400016595308 41.97235700027539451, -87.69880899993535195 41.97217600002244353, -87.69879900037352627 41.97188500009275458, -87.69878399968177973 41.97142200032510573, -87.69877099998160475 41.97101300034972837, -87.69876199956661367 41.97072299956681718, -87.69875400009698296 41.97050400025943873, -87.69873300002791439 41.96984699963940102, -87.69872599970506144 41.96962900037812005, -87.69871800023548758 41.96940900012532438, -87.69870499963599286 41.96898899964264729, -87.69869600012026467 41.96875100035845207, -87.69868899979746857 41.96853200015175389, -87.69882599981997373 41.96853100010559956, -87.69923799993370039 41.96852799996725025, -87.69937600000235989 41.96852799996725025, -87.69944699967925317 41.96852699992115276, -87.69965899956315525 41.96852499982895779, -87.69973100018546575 41.96852499982895779, -87.7000030001382811 41.96852299973670597, -87.70052199979039642 41.96852099964445415, -87.70061499958251261 41.96851899955225917, -87.70082000004293832 41.96851700035932708, -87.70087599992740479 41.96851700035932708, -87.70103299997293789 41.96851500026707527, -87.70107560119664925 41.96851429021476321))",3101,17,31,40300,3,1.7031E+11,Block Group 3,G5030,S,292788,14886,41.9730682,-87.7009718,0.02381,3.00E-05,15000US170310403003,110106,77,89,262.9889203
